,timestamp,5472,time_diff
688127,2021-05-04 03:21:31,1042.6,0 days 00:05:59
688137,2021-05-04 03:26:31,1045.4,0 days 00:05:00
688146,2021-05-04 03:31:31,1047.6,0 days 00:05:00
688155,2021-05-04 03:36:31,1048.3,0 days 00:05:00
688165,2021-05-04 03:41:32,1047.1,0 days 00:05:01
688175,2021-05-04 03:47:01,1043.1,0 days 00:05:29
688185,2021-05-04 03:52:01,1040.2,0 days 00:05:00
688197,2021-05-04 03:57:23,1037.7,0 days 00:05:22
688207,2021-05-04 04:02:23,1034,0 days 00:05:00
688218,2021-05-04 04:07:49,1027.3,0 days 00:05:26
688229,2021-05-04 04:13:08,1018.8,0 days 00:05:19
688240,2021-05-04 04:18:33,1009.7,0 days 00:05:25
688251,2021-05-04 04:24:22,1000.2,0 days 00:05:49
688262,2021-05-04 04:29:41,992.5,0 days 00:05:19
688272,2021-05-04 04:34:41,984.3,0 days 00:05:00
688283,2021-05-04 04:40:03,976.2,0 days 00:05:22
688293,2021-05-04 04:45:03,969.8,0 days 00:05:00
688303,2021-05-04 04:50:04,963.3,0 days 00:05:01
688315,2021-05-04 04:55:32,958,0 days 00:05:28
688325,2021-05-04 05:00:32,953.5,0 days 00:05:00
688335,2021-05-04 05:06:26,946.7,0 days 00:05:54
688346,2021-05-04 05:11:49,939.7,0 days 00:05:23
688356,2021-05-04 05:16:49,933.5,0 days 00:05:00
688366,2021-05-04 05:21:50,928.5,0 days 00:05:01
688376,2021-05-04 05:26:50,922.5,0 days 00:05:00
688387,2021-05-04 05:32:50,914.9,0 days 00:06:00
688397,2021-05-04 05:37:50,909.9,0 days 00:05:00
688407,2021-05-04 05:42:50,906.1,0 days 00:05:00
688417,2021-05-04 05:47:50,901.9,0 days 00:05:00
688428,2021-05-04 05:53:15,895.2,0 days 00:05:25
688439,2021-05-04 05:58:29,886.8,0 days 00:05:14
688450,2021-05-04 06:03:35,879.1,0 days 00:05:06
688460,2021-05-04 06:08:36,871.1,0 days 00:05:01
688471,2021-05-04 06:14:05,862.7,0 days 00:05:29
688481,2021-05-04 06:19:05,857.1,0 days 00:05:00
688491,2021-05-04 06:24:05,851.8,0 days 00:05:00
688501,2021-05-04 06:29:05,848,0 days 00:05:00
688510,2021-05-04 06:34:06,846.3,0 days 00:05:01
688519,2021-05-04 06:39:36,845.6,0 days 00:05:30
688528,2021-05-04 06:45:05,847.3,0 days 00:05:29
688538,2021-05-04 06:50:05,850.4,0 days 00:05:00
688548,2021-05-04 06:55:05,852.2,0 days 00:05:00
688557,2021-05-04 07:00:06,855.2,0 days 00:05:01
688568,2021-05-04 07:05:36,859.3,0 days 00:05:30
688579,2021-05-04 07:11:05,862.4,0 days 00:05:29
688588,2021-05-04 07:16:05,865.2,0 days 00:05:00
688597,2021-05-04 07:21:06,865.1,0 days 00:05:01
688607,2021-05-04 07:26:36,863.8,0 days 00:05:30
688617,2021-05-04 07:32:35,861.5,0 days 00:05:59
688626,2021-05-04 07:37:35,860.2,0 days 00:05:00
688635,2021-05-04 07:42:35,858.7,0 days 00:05:00
688643,2021-05-04 07:47:35,858.4,0 days 00:05:00
688651,2021-05-04 07:52:35,857.5,0 days 00:05:00
688661,2021-05-04 07:57:35,855.1,0 days 00:05:00
688671,2021-05-04 08:02:35,851.7,0 days 00:05:00
688680,2021-05-04 08:07:35,847.8,0 days 00:05:00
688690,2021-05-04 08:12:35,843.8,0 days 00:05:00
688699,2021-05-04 08:17:35,842.6,0 days 00:05:00
688707,2021-05-04 08:22:35,844.1,0 days 00:05:00
688718,2021-05-04 08:27:47,848.4,0 days 00:05:12
688726,2021-05-04 08:32:47,851.6,0 days 00:05:00
688736,2021-05-04 08:37:47,853.3,0 days 00:05:00
688745,2021-05-04 08:42:47,854.9,0 days 00:05:00
688755,2021-05-04 08:47:47,859,0 days 00:05:00
688766,2021-05-04 08:52:57,868.8,0 days 00:05:10
688778,2021-05-04 08:58:09,879.7,0 days 00:05:12
688790,2021-05-04 09:03:28,891.5,0 days 00:05:19
688804,2021-05-04 09:08:30,907.6,0 days 00:05:02
688822,2021-05-04 09:13:33,929.2,0 days 00:05:03
688839,2021-05-04 09:18:45,949,0 days 00:05:12
688851,2021-05-04 09:24:00,961.6,0 days 00:05:15
688863,2021-05-04 09:29:15,972.9,0 days 00:05:15
688874,2021-05-04 09:34:36,981.3,0 days 00:05:21
688884,2021-05-04 09:39:37,985.5,0 days 00:05:01
688895,2021-05-04 09:45:07,986.8,0 days 00:05:30
688904,2021-05-04 09:50:36,986.1,0 days 00:05:29
688912,2021-05-04 09:55:36,984.4,0 days 00:05:00
688922,2021-05-04 10:00:36,986.7,0 days 00:05:00
688932,2021-05-04 10:05:37,989.3,0 days 00:05:01
688941,2021-05-04 10:10:37,993.5,0 days 00:05:00
688951,2021-05-04 10:15:44,1002.4,0 days 00:05:07
688964,2021-05-04 10:20:59,1017.2,0 days 00:05:15
688976,2021-05-04 10:26:21,1029.9,0 days 00:05:22
688988,2021-05-04 10:31:22,1040.8,0 days 00:05:01
689003,2021-05-04 10:36:33,1058.2,0 days 00:05:11
689017,2021-05-04 10:41:45,1074.1,0 days 00:05:12
689033,2021-05-04 10:46:53,1092.9,0 days 00:05:08
689051,2021-05-04 10:52:08,1114.3,0 days 00:05:15
689073,2021-05-04 10:57:19,1140.4,0 days 00:05:11
689098,2021-05-04 11:02:26,1170.1,0 days 00:05:07
689122,2021-05-04 11:07:31,1199.8,0 days 00:05:05
689149,2021-05-04 11:12:33,1232.2,0 days 00:05:02
689177,2021-05-04 11:17:41,1265.4,0 days 00:05:08
689202,2021-05-04 11:22:47,1295.2,0 days 00:05:06
689222,2021-05-04 11:28:03,1320.2,0 days 00:05:16
689246,2021-05-04 11:33:04,1348.2,0 days 00:05:01
689269,2021-05-04 11:38:04,1375.3,0 days 00:05:00
689292,2021-05-04 11:43:18,1402.6,0 days 00:05:14
689306,2021-05-04 11:48:36,1417.2,0 days 00:05:18
689323,2021-05-04 11:53:41,1436.9,0 days 00:05:05
689344,2021-05-04 11:58:44,1461.5,0 days 00:05:03
689358,2021-05-04 12:03:49,1475.7,0 days 00:05:05
689369,2021-05-04 12:09:06,1472.9,0 days 00:05:17
689380,2021-05-04 12:14:23,1463.6,0 days 00:05:17
689391,2021-05-04 12:19:41,1456.2,0 days 00:05:18
689402,2021-05-04 12:24:43,1446.8,0 days 00:05:02
689416,2021-05-04 12:29:55,1433.9,0 days 00:05:12
689429,2021-05-04 12:35:08,1419.8,0 days 00:05:13
689442,2021-05-04 12:40:23,1405.4,0 days 00:05:15
689456,2021-05-04 12:45:38,1389.6,0 days 00:05:15
689470,2021-05-04 12:51:01,1373.9,0 days 00:05:23
689483,2021-05-04 12:56:17,1359.7,0 days 00:05:16
689497,2021-05-04 13:01:43,1347.5,0 days 00:05:26
689510,2021-05-04 13:07:00,1332.8,0 days 00:05:17
689523,2021-05-04 13:12:23,1318.6,0 days 00:05:23
689536,2021-05-04 13:17:36,1304,0 days 00:05:13
689550,2021-05-04 13:22:49,1288.3,0 days 00:05:13
689562,2021-05-04 13:27:49,1275,0 days 00:05:00
689575,2021-05-04 13:33:01,1262.8,0 days 00:05:12
689587,2021-05-04 13:38:09,1249.5,0 days 00:05:08
689600,2021-05-04 13:43:15,1235.3,0 days 00:05:06
689613,2021-05-04 13:48:35,1220.3,0 days 00:05:20
689626,2021-05-04 13:53:57,1206.6,0 days 00:05:22
689638,2021-05-04 13:59:07,1194.3,0 days 00:05:10
689651,2021-05-04 14:04:21,1181.3,0 days 00:05:14
689663,2021-05-04 14:09:42,1168.4,0 days 00:05:21
689676,2021-05-04 14:15:10,1153.6,0 days 00:05:28
689689,2021-05-04 14:20:17,1139.1,0 days 00:05:07
689702,2021-05-04 14:25:29,1124.3,0 days 00:05:12
689714,2021-05-04 14:30:43,1111.2,0 days 00:05:14
689726,2021-05-04 14:36:00,1098.6,0 days 00:05:17
689737,2021-05-04 14:41:02,1087.2,0 days 00:05:02
689748,2021-05-04 14:46:16,1077.3,0 days 00:05:14
689759,2021-05-04 14:51:41,1068.8,0 days 00:05:25
689770,2021-05-04 14:56:44,1061.3,0 days 00:05:03
689782,2021-05-04 15:02:12,1051.6,0 days 00:05:28
689793,2021-05-04 15:07:33,1041.8,0 days 00:05:21
689804,2021-05-04 15:12:49,1032,0 days 00:05:16
689815,2021-05-04 15:18:02,1021.8,0 days 00:05:13
689827,2021-05-04 15:23:29,1009.9,0 days 00:05:27
689838,2021-05-04 15:28:41,1000.3,0 days 00:05:12
689848,2021-05-04 15:33:51,990.6,0 days 00:05:10
689859,2021-05-04 15:38:59,980.3,0 days 00:05:08
689870,2021-05-04 15:44:14,970.1,0 days 00:05:15
689881,2021-05-04 15:49:33,961.2,0 days 00:05:19
689891,2021-05-04 15:54:33,953.7,0 days 00:05:00
689902,2021-05-04 15:59:59,946.1,0 days 00:05:26
689913,2021-05-04 16:05:11,938.5,0 days 00:05:12
689924,2021-05-04 16:10:17,928,0 days 00:05:06
689935,2021-05-04 16:15:25,916.4,0 days 00:05:08
689946,2021-05-04 16:20:37,907.2,0 days 00:05:12
689957,2021-05-04 16:26:02,899.3,0 days 00:05:25
689968,2021-05-04 16:31:03,890.7,0 days 00:05:01
689979,2021-05-04 16:36:31,883.1,0 days 00:05:28
689990,2021-05-04 16:41:59,875,0 days 00:05:28
690011,2021-05-04 17:53:13,805.4,0 days 01:11:14
690036,2021-05-04 17:58:41,798.9,0 days 00:05:28
690048,2021-05-04 18:03:51,791.5,0 days 00:05:10
690058,2021-05-04 18:08:51,786,0 days 00:05:00
690067,2021-05-04 18:13:51,783.6,0 days 00:05:00
690076,2021-05-04 18:18:52,778.9,0 days 00:05:01
690087,2021-05-04 18:24:21,771.1,0 days 00:05:29
690098,2021-05-04 18:29:49,763.9,0 days 00:05:28
690107,2021-05-04 18:34:49,762.5,0 days 00:05:00
690117,2021-05-04 18:39:49,762.3,0 days 00:05:00
690127,2021-05-04 18:44:49,756.8,0 days 00:05:00
690137,2021-05-04 18:49:49,750.2,0 days 00:05:00
690148,2021-05-04 18:55:19,742.4,0 days 00:05:30
690159,2021-05-04 19:00:39,734.5,0 days 00:05:20
690169,2021-05-04 19:06:09,730,0 days 00:05:30
690179,2021-05-04 19:11:09,726.9,0 days 00:05:00
690189,2021-05-04 19:16:09,720.6,0 days 00:05:00
690200,2021-05-04 19:21:39,713.1,0 days 00:05:30
690211,2021-05-04 19:26:59,705.5,0 days 00:05:20
690221,2021-05-04 19:31:59,698.5,0 days 00:05:00
690232,2021-05-04 19:37:27,692.8,0 days 00:05:28
690243,2021-05-04 19:42:57,687.5,0 days 00:05:30
690252,2021-05-04 19:47:57,680.9,0 days 00:05:00
690261,2021-05-04 19:52:57,677,0 days 00:05:00
690271,2021-05-04 19:58:27,674.4,0 days 00:05:30
690282,2021-05-04 20:03:54,676.7,0 days 00:05:27
690290,2021-05-04 20:09:24,678.3,0 days 00:05:30
690298,2021-05-04 20:14:25,676.7,0 days 00:05:01
690308,2021-05-04 20:19:54,673.5,0 days 00:05:29
690317,2021-05-04 20:25:24,673.7,0 days 00:05:30
690325,2021-05-04 20:30:25,674.8,0 days 00:05:01
690335,2021-05-04 20:35:55,679.2,0 days 00:05:30
690342,2021-05-04 20:41:25,678.9,0 days 00:05:30
690351,2021-05-04 20:46:25,677.8,0 days 00:05:00
690361,2021-05-04 20:51:55,674.3,0 days 00:05:30
690372,2021-05-04 20:57:24,669.9,0 days 00:05:29
690381,2021-05-04 21:02:24,667.1,0 days 00:05:00
690390,2021-05-04 21:07:24,663.8,0 days 00:05:00
690400,2021-05-04 21:12:25,662.2,0 days 00:05:01
690409,2021-05-04 21:18:24,663.2,0 days 00:05:59
690418,2021-05-04 21:23:25,662,0 days 00:05:01
690427,2021-05-04 21:28:25,661.9,0 days 00:05:00
690438,2021-05-04 21:33:35,669.6,0 days 00:05:10
690448,2021-05-04 21:38:35,673.8,0 days 00:05:00
690459,2021-05-04 21:44:05,673.6,0 days 00:05:30
690465,2021-05-04 21:49:05,672,0 days 00:05:00
690474,2021-05-04 21:54:05,668.9,0 days 00:05:00
690484,2021-05-04 21:59:05,665.2,0 days 00:05:00
690491,2021-05-04 22:04:05,666.4,0 days 00:05:00
690501,2021-05-04 22:09:35,664.1,0 days 00:05:30
690509,2021-05-04 22:14:35,666.2,0 days 00:05:00
690520,2021-05-04 22:20:01,672.3,0 days 00:05:26
690529,2021-05-04 22:25:01,676.8,0 days 00:05:00
690538,2021-05-04 22:31:00,679,0 days 00:05:59
690546,2021-05-04 22:36:01,677.8,0 days 00:05:01
690555,2021-05-04 22:41:01,675.7,0 days 00:05:00
690564,2021-05-04 22:46:01,679.4,0 days 00:05:00
690574,2021-05-04 22:51:01,685.6,0 days 00:05:00
690586,2021-05-04 22:56:12,699.2,0 days 00:05:11
690601,2021-05-04 23:01:17,716.2,0 days 00:05:05
690618,2021-05-04 23:06:34,735.9,0 days 00:05:17
690637,2021-05-04 23:11:35,758.2,0 days 00:05:01
690655,2021-05-04 23:16:47,779.6,0 days 00:05:12
690670,2021-05-04 23:21:55,796.7,0 days 00:05:08
690685,2021-05-04 23:27:07,814,0 days 00:05:12
690701,2021-05-04 23:32:15,832.8,0 days 00:05:08
690716,2021-05-04 23:37:22,849.5,0 days 00:05:07
690729,2021-05-04 23:42:29,864.6,0 days 00:05:07
690742,2021-05-04 23:47:39,879.5,0 days 00:05:10
690754,2021-05-04 23:52:55,891.8,0 days 00:05:16
690766,2021-05-04 23:58:14,904.2,0 days 00:05:19
690778,2021-05-05 00:03:17,914.9,0 days 00:05:03
690789,2021-05-05 00:08:22,924.5,0 days 00:05:05
690800,2021-05-05 00:13:45,934.7,0 days 00:05:23
690811,2021-05-05 00:19:04,943.5,0 days 00:05:19
690822,2021-05-05 00:24:28,951.6,0 days 00:05:24
690832,2021-05-05 00:29:29,959,0 days 00:05:01
690844,2021-05-05 00:34:32,970.1,0 days 00:05:03
690857,2021-05-05 00:40:00,984.9,0 days 00:05:28
690871,2021-05-05 00:45:27,1000.6,0 days 00:05:27
690885,2021-05-05 00:50:49,1016.4,0 days 00:05:22
690898,2021-05-05 00:55:49,1030.2,0 days 00:05:00
690911,2021-05-05 01:01:01,1044.8,0 days 00:05:12
690924,2021-05-05 01:06:08,1059.4,0 days 00:05:07
690937,2021-05-05 01:11:33,1073.4,0 days 00:05:25
690950,2021-05-05 01:16:58,1087.7,0 days 00:05:25
690962,2021-05-05 01:22:07,1100.6,0 days 00:05:09
690973,2021-05-05 01:27:24,1109.9,0 days 00:05:17
690984,2021-05-05 01:32:25,1120.4,0 days 00:05:01
690997,2021-05-05 01:37:49,1134.7,0 days 00:05:24
691011,2021-05-05 01:42:54,1151.2,0 days 00:05:05
691023,2021-05-05 01:48:07,1164.1,0 days 00:05:13
691035,2021-05-05 01:53:31,1176,0 days 00:05:24
691046,2021-05-05 01:58:45,1185.3,0 days 00:05:14
691057,2021-05-05 02:03:55,1194.6,0 days 00:05:10
691068,2021-05-05 02:09:08,1201.9,0 days 00:05:13
691079,2021-05-05 02:14:15,1211.1,0 days 00:05:07
691090,2021-05-05 02:19:44,1216.4,0 days 00:05:29
691099,2021-05-05 02:24:45,1218.9,0 days 00:05:01
691108,2021-05-05 02:29:45,1218.5,0 days 00:05:00
691119,2021-05-05 02:35:14,1213.9,0 days 00:05:29
691130,2021-05-05 02:40:56,1206.6,0 days 00:05:42
691139,2021-05-05 02:45:56,1203.6,0 days 00:05:00
691149,2021-05-05 02:50:56,1200.4,0 days 00:05:00
691157,2021-05-05 02:55:56,1196,0 days 00:05:00
691166,2021-05-05 03:00:57,1194.3,0 days 00:05:01
691176,2021-05-05 03:06:08,1191.9,0 days 00:05:11
691188,2021-05-05 03:11:26,1185.6,0 days 00:05:18
691200,2021-05-05 03:16:31,1173.2,0 days 00:05:05
691212,2021-05-05 03:21:50,1161.9,0 days 00:05:19
691223,2021-05-05 03:27:18,1155.1,0 days 00:05:28
691234,2021-05-05 03:32:40,1147.1,0 days 00:05:22
691245,2021-05-05 03:37:52,1137.2,0 days 00:05:12
691257,2021-05-05 03:43:00,1125.8,0 days 00:05:08
691269,2021-05-05 03:48:22,1115,0 days 00:05:22
691281,2021-05-05 03:53:36,1102,0 days 00:05:14
691293,2021-05-05 03:58:48,1089.4,0 days 00:05:12
691305,2021-05-05 04:03:52,1076.9,0 days 00:05:04
691317,2021-05-05 04:09:12,1064.4,0 days 00:05:20
691329,2021-05-05 04:14:26,1051.7,0 days 00:05:14
691341,2021-05-05 04:19:48,1040.3,0 days 00:05:22
691353,2021-05-05 04:25:10,1029.1,0 days 00:05:22
691364,2021-05-05 04:30:16,1018.5,0 days 00:05:06
691376,2021-05-05 04:35:32,1008.3,0 days 00:05:16
691388,2021-05-05 04:40:52,996.3,0 days 00:05:20
691399,2021-05-05 04:46:08,985.9,0 days 00:05:16
691410,2021-05-05 04:51:30,977.9,0 days 00:05:22
691420,2021-05-05 04:56:30,970.9,0 days 00:05:00
691431,2021-05-05 05:01:58,961.6,0 days 00:05:28
691442,2021-05-05 05:07:16,951.2,0 days 00:05:18
691454,2021-05-05 05:12:39,940.2,0 days 00:05:23
691466,2021-05-05 05:18:02,927.7,0 days 00:05:23
691478,2021-05-05 05:23:22,914.9,0 days 00:05:20
691490,2021-05-05 05:28:33,902.9,0 days 00:05:11
691500,2021-05-05 05:33:34,893.1,0 days 00:05:01
691510,2021-05-05 05:38:34,887.8,0 days 00:05:00
691521,2021-05-05 05:43:50,887.4,0 days 00:05:16
691529,2021-05-05 05:48:50,889.3,0 days 00:05:00
691539,2021-05-05 05:53:51,892.3,0 days 00:05:01
691550,2021-05-05 05:59:07,898.2,0 days 00:05:16
691558,2021-05-05 06:04:07,896.9,0 days 00:05:00
691568,2021-05-05 06:09:37,892.2,0 days 00:05:30
691579,2021-05-05 06:15:03,884.1,0 days 00:05:26
691590,2021-05-05 06:20:18,873,0 days 00:05:15
691601,2021-05-05 06:25:47,864.8,0 days 00:05:29
691612,2021-05-05 06:31:06,855.6,0 days 00:05:19
691623,2021-05-05 06:36:31,849.6,0 days 00:05:25
691633,2021-05-05 06:41:31,848,0 days 00:05:00
691643,2021-05-05 06:46:31,850.3,0 days 00:05:00
691652,2021-05-05 06:51:31,853,0 days 00:05:00
691660,2021-05-05 06:56:31,850.9,0 days 00:05:00
691670,2021-05-05 07:01:31,844.9,0 days 00:05:00
691681,2021-05-05 07:06:57,838.3,0 days 00:05:26
691692,2021-05-05 07:12:26,835.9,0 days 00:05:29
691703,2021-05-05 07:17:47,843.6,0 days 00:05:21
691715,2021-05-05 07:23:01,856.3,0 days 00:05:14
691729,2021-05-05 07:28:23,872.1,0 days 00:05:22
691744,2021-05-05 07:33:27,889.1,0 days 00:05:04
691756,2021-05-05 07:38:30,901,0 days 00:05:03
691765,2021-05-05 07:43:30,904.9,0 days 00:05:00
691774,2021-05-05 07:48:30,908.3,0 days 00:05:00
691786,2021-05-05 07:53:41,919.7,0 days 00:05:11
691800,2021-05-05 07:59:07,935.5,0 days 00:05:26
691815,2021-05-05 08:04:07,953.1,0 days 00:05:00
691828,2021-05-05 08:09:19,967.5,0 days 00:05:12
691839,2021-05-05 08:14:23,978.5,0 days 00:05:04
691851,2021-05-05 08:19:47,991.3,0 days 00:05:24
691864,2021-05-05 08:24:47,1007,0 days 00:05:00
691878,2021-05-05 08:30:05,1023.7,0 days 00:05:18
691892,2021-05-05 08:35:27,1039.6,0 days 00:05:22
691903,2021-05-05 08:40:27,1049.5,0 days 00:05:00
691913,2021-05-05 08:45:35,1054.1,0 days 00:05:08
691923,2021-05-05 08:51:05,1058,0 days 00:05:30
691935,2021-05-05 08:56:32,1069.3,0 days 00:05:27
691946,2021-05-05 09:02:01,1077.8,0 days 00:05:29
691957,2021-05-05 09:07:04,1088.1,0 days 00:05:03
691967,2021-05-05 09:12:05,1093.5,0 days 00:05:01
691978,2021-05-05 09:17:31,1088.9,0 days 00:05:26
691989,2021-05-05 09:22:37,1080.1,0 days 00:05:06
692000,2021-05-05 09:27:47,1071.4,0 days 00:05:10
692011,2021-05-05 09:33:01,1062,0 days 00:05:14
692022,2021-05-05 09:38:15,1051.2,0 days 00:05:14
692033,2021-05-05 09:43:23,1042.5,0 days 00:05:08
692044,2021-05-05 09:48:41,1035.4,0 days 00:05:18
692054,2021-05-05 09:54:03,1030,0 days 00:05:22
692065,2021-05-05 09:59:33,1022.4,0 days 00:05:30
692076,2021-05-05 10:04:57,1015,0 days 00:05:24
692087,2021-05-05 10:10:19,1006.4,0 days 00:05:22
692098,2021-05-05 10:15:27,997.7,0 days 00:05:08
692108,2021-05-05 10:20:27,991,0 days 00:05:00
692119,2021-05-05 10:25:51,983.7,0 days 00:05:24
692130,2021-05-05 10:31:03,975.9,0 days 00:05:12
692141,2021-05-05 10:36:29,967.7,0 days 00:05:26
692152,2021-05-05 10:41:55,960,0 days 00:05:26
692163,2021-05-05 10:47:12,950.9,0 days 00:05:17
692174,2021-05-05 10:52:27,941.7,0 days 00:05:15
692185,2021-05-05 10:57:43,932.9,0 days 00:05:16
692196,2021-05-05 11:02:51,923.2,0 days 00:05:08
692207,2021-05-05 11:07:53,912.5,0 days 00:05:02
692218,2021-05-05 11:12:59,902.6,0 days 00:05:06
692229,2021-05-05 11:18:04,894.2,0 days 00:05:05
692240,2021-05-05 11:23:25,885.5,0 days 00:05:21
692251,2021-05-05 11:28:49,878.1,0 days 00:05:24
692262,2021-05-05 11:34:19,870.4,0 days 00:05:30
692273,2021-05-05 11:39:39,862.3,0 days 00:05:20
692284,2021-05-05 11:45:00,854.5,0 days 00:05:21
692295,2021-05-05 11:50:14,845.6,0 days 00:05:14
692306,2021-05-05 11:55:18,837.1,0 days 00:05:04
692317,2021-05-05 12:00:34,827.7,0 days 00:05:16
692327,2021-05-05 12:05:34,819.2,0 days 00:05:00
692338,2021-05-05 12:10:48,811,0 days 00:05:14
692349,2021-05-05 12:16:42,806,0 days 00:05:54
692360,2021-05-05 12:22:10,801,0 days 00:05:28
692370,2021-05-05 12:27:10,796.1,0 days 00:05:00
692380,2021-05-05 12:32:10,790.1,0 days 00:05:00
692391,2021-05-05 12:37:36,782.2,0 days 00:05:26
692401,2021-05-05 12:42:36,774.7,0 days 00:05:00
692412,2021-05-05 12:48:04,767.2,0 days 00:05:28
692422,2021-05-05 12:53:04,760.9,0 days 00:05:00
692432,2021-05-05 12:58:05,755.7,0 days 00:05:01
692443,2021-05-05 13:03:32,749.3,0 days 00:05:27
692453,2021-05-05 13:08:32,744.7,0 days 00:05:00
692464,2021-05-05 13:13:58,739.1,0 days 00:05:26
692475,2021-05-05 13:19:16,734,0 days 00:05:18
692485,2021-05-05 13:24:17,729,0 days 00:05:01
692496,2021-05-05 13:29:46,723.4,0 days 00:05:29
692506,2021-05-05 13:34:47,718.3,0 days 00:05:01
692517,2021-05-05 13:40:16,712,0 days 00:05:29
692528,2021-05-05 13:45:30,704.6,0 days 00:05:14
692539,2021-05-05 13:50:49,696.3,0 days 00:05:19
692542,2021-05-05 18:09:14,342.7,0 days 04:18:25
692563,2021-05-05 18:24:27,330.2,0 days 00:15:13
692588,2021-05-05 18:29:44,325.5,0 days 00:05:17
692598,2021-05-05 18:34:44,321.5,0 days 00:05:00
692608,2021-05-05 18:39:44,317.7,0 days 00:05:00
692618,2021-05-05 18:44:44,314.2,0 days 00:05:00
692628,2021-05-05 18:50:15,310.3,0 days 00:05:31
692639,2021-05-05 18:55:44,306.8,0 days 00:05:29
692649,2021-05-05 19:00:44,303.7,0 days 00:05:00
692659,2021-05-05 19:05:44,300.5,0 days 00:05:00
692667,2021-05-05 19:10:44,297.4,0 days 00:05:00
692676,2021-05-05 19:15:45,294.1,0 days 00:05:01
692687,2021-05-05 19:21:14,290.7,0 days 00:05:29
692696,2021-05-05 19:26:14,287.4,0 days 00:05:00
692706,2021-05-05 19:31:14,283.5,0 days 00:05:00
692716,2021-05-05 19:36:14,280.3,0 days 00:05:00
692726,2021-05-05 19:41:44,276.4,0 days 00:05:30
692736,2021-05-05 19:46:44,273,0 days 00:05:00
692746,2021-05-05 19:51:44,269.5,0 days 00:05:00
692756,2021-05-05 19:56:44,266,0 days 00:05:00
692764,2021-05-05 20:01:44,263.1,0 days 00:05:00
692774,2021-05-05 20:06:44,260.1,0 days 00:05:00
692783,2021-05-05 20:11:44,257.2,0 days 00:05:00
692793,2021-05-05 20:16:44,254.2,0 days 00:05:00
692800,2021-05-05 20:22:14,251.6,0 days 00:05:30
692809,2021-05-05 20:27:44,249,0 days 00:05:30
692819,2021-05-05 20:32:44,246.8,0 days 00:05:00
692828,2021-05-05 20:37:44,244.3,0 days 00:05:00
692837,2021-05-05 20:42:44,242.3,0 days 00:05:00
692847,2021-05-05 20:47:44,240.3,0 days 00:05:00
692854,2021-05-05 20:53:44,238,0 days 00:06:00
692864,2021-05-05 20:58:44,237.2,0 days 00:05:00
692872,2021-05-05 21:03:44,236.6,0 days 00:05:00
692881,2021-05-05 21:08:44,238.6,0 days 00:05:00
692891,2021-05-05 21:13:44,245,0 days 00:05:00
692902,2021-05-05 21:18:56,255.8,0 days 00:05:12
692913,2021-05-05 21:23:56,267,0 days 00:05:00
692924,2021-05-05 21:29:17,276.2,0 days 00:05:21
692934,2021-05-05 21:34:17,282.8,0 days 00:05:00
692944,2021-05-05 21:39:17,287.6,0 days 00:05:00
692954,2021-05-05 21:44:17,292.8,0 days 00:05:00
692965,2021-05-05 21:49:43,300.7,0 days 00:05:26
692976,2021-05-05 21:55:06,311,0 days 00:05:23
692988,2021-05-05 22:00:35,323.3,0 days 00:05:29
693003,2021-05-05 22:05:47,339.9,0 days 00:05:12
693025,2021-05-05 22:10:53,365.8,0 days 00:05:06
693056,2021-05-05 22:15:59,403.6,0 days 00:05:06
693094,2021-05-05 22:21:01,450.9,0 days 00:05:02
693135,2021-05-05 22:26:01,500.9,0 days 00:05:00
693177,2021-05-05 22:31:03,552.6,0 days 00:05:02
